BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
67258,1137,23-FEB-20,7103165,4.79,1,EAST   ,8,2020
83672,4146,30-JUL-20,87901,1.99,1,WEST   ,30,2020
83715,3319,30-JUL-20,91894,3.49,1,EAST   ,30,2020
41213,4366,20-JUL-19,101610,0.99,1,CENTRAL,28,2019
64145,4857,26-JAN-20,93160,2.99,1,CENTRAL,4,2020
47818,4218,11-SEP-19,276957,3.99,1,EAST   ,36,2019
55341,3840,14-NOV-19,7094869,9.99,1,EAST   ,45,2019
29670,2572,17-APR-19,1411454,5.83,2,WEST   ,15,2019
13603,1308,05-DEC-18,5878634,0.79,1,SOUTH  ,48,2018
52325,3247,20-OCT-19,723322,2.49,1,SOUTH  ,42,2019
18062,2175,09-JAN-19,72070,4.99,1,WEST   ,1,2019
8921,3784,28-OCT-18,554942,1.0,1,CENTRAL,43,2018
41078,3811,18-JUL-19,7061272,1.59,1,SOUTH  ,28,2019
34629,1245,26-MAY-19,1083282,2.1,1,EAST   ,21,2019
51098,1433,10-OCT-19,93187,8.0,8,WEST   ,40,2019
39130,1786,01-JUL-19,1411424,2.58,1,WEST   ,26,2019
63013,2630,16-JAN-20,5171638,3.29,1,CENTRAL,2,2020
51724,3809,15-OCT-19,1376742,3.76,1,CENTRAL,41,2019
64458,3030,30-JAN-20,94108,0.59,1,SOUTH  ,4,2020
15324,1748,19-DEC-18,84814,1.99,1,WEST   ,50,2018
76021,2745,16-MAY-20,7000026,9.99,1,WEST   ,19,2020
32161,1990,06-MAY-19,89503,1.99,1,CENTRAL,18,2019
70423,159,21-MAR-20,1387001,12.2,2,EAST   ,11,2020
30980,2629,27-APR-19,512432,3.79,1,WEST   ,16,2019
19396,3496,20-JAN-19,5449215,4.99,1,SOUTH  ,3,2019
80217,4879,26-JUN-20,6878168,1.39,1,CENTRAL,25,2020
20610,4719,31-JAN-19,5128160,2.44,1,CENTRAL,4,2019
69818,514,15-MAR-20,3670170,2.49,1,CENTRAL,11,2020
82341,2986,17-JUL-20,6987279,2.99,1,SOUTH  ,28,2020
32164,762,06-MAY-19,2652462,0.88,1,CENTRAL,18,2019
20948,4065,02-FEB-19,321455,3.99,1,EAST   ,4,2019
62351,1245,11-JAN-20,6791949,6.58,2,EAST   ,1,2020
30883,1916,26-APR-19,737814,1.99,1,WEST   ,16,2019
13306,2512,02-DEC-18,6762437,5.98,2,WEST   ,48,2018
65044,1102,04-FEB-20,1042349,9.49,1,EAST   ,5,2020
50883,401,08-OCT-19,4864297,2.79,1,CENTRAL,40,2019
11584,1994,18-NOV-18,6866725,2.39,1,CENTRAL,46,2018
64220,1618,26-JAN-20,4987672,2.69,1,WEST   ,4,2020
49919,2756,30-SEP-19,100515,5.57,1,CENTRAL,39,2019
36400,2584,09-JUN-19,5628608,1.79,1,CENTRAL,23,2019
20276,53,28-JAN-19,6066968,3.49,1,EAST   ,4,2019
83872,4857,01-AUG-20,97261,0.9,1,CENTRAL,30,2020
59761,3476,19-DEC-19,4762668,1.99,1,SOUTH  ,50,2019
67804,3186,28-FEB-20,6381600,1.0,1,CENTRAL,8,2020
18879,3893,16-JAN-19,84666,1.59,1,SOUTH  ,2,2019
54125,2066,04-NOV-19,525959,1.89,1,CENTRAL,44,2019
29886,992,19-APR-19,6542196,1.59,1,EAST   ,15,2019
47376,3014,08-SEP-19,4734738,3.0,2,SOUTH  ,36,2019
79358,1120,18-JUN-20,1090656,3.33,2,EAST   ,24,2020
23730,184,25-FEB-19,679430,2.99,1,EAST   ,8,2019
79581,2436,20-JUN-20,94255,4.49,1,WEST   ,24,2020
60513,4037,26-DEC-19,1107356,1.99,1,EAST   ,51,2019
84553,4214,07-AUG-20,930812,3.99,1,CENTRAL,31,2020
25587,3486,14-MAR-19,100944,3.29,1,SOUTH  ,10,2019
65755,3267,10-FEB-20,5868992,4.99,1,SOUTH  ,6,2020
28115,3582,05-APR-19,6007649,7.49,1,SOUTH  ,13,2019
67863,1034,29-FEB-20,960655,2.38,2,EAST   ,8,2020
9630,4214,02-NOV-18,272570,3.49,1,CENTRAL,43,2018
74295,3163,30-APR-20,1360338,9.03,1,SOUTH  ,17,2020
5009,3476,27-SEP-18,5023281,3.49,1,SOUTH  ,38,2018
35022,1554,29-MAY-19,761846,1.67,1,EAST   ,21,2019
48939,4603,21-SEP-19,5685762,1.49,1,WEST   ,37,2019
51576,1195,13-OCT-19,98764,4.49,1,EAST   ,41,2019
1106,1554,26-AUG-18,6094390,1.99,1,EAST   ,34,2018
33492,2512,17-MAY-19,6290620,6.99,1,WEST   ,19,2019
67868,4037,29-FEB-20,767656,3.69,1,EAST   ,8,2020
33008,2575,11-MAY-19,452923,1.69,1,WEST   ,18,2019
41749,3044,24-JUL-19,6376153,3.0,3,EAST   ,29,2019
7405,815,16-OCT-18,639894,3.99,1,CENTRAL,41,2018
76527,3232,21-MAY-20,88715,1.29,1,EAST   ,20,2020
31137,525,28-APR-19,7112719,0.5,1,CENTRAL,17,2019
8518,308,25-OCT-18,89126,2.39,1,EAST   ,42,2018
80167,4105,26-JUN-20,4404169,5.34,6,WEST   ,25,2020
66841,4506,19-FEB-20,5679384,2.99,1,SOUTH  ,7,2020
35721,4987,03-JUN-19,694769,1.29,1,CENTRAL,22,2019
48703,3220,19-SEP-19,6823739,3.49,1,SOUTH  ,37,2019
44952,1020,18-AUG-19,6394714,6.58,2,EAST   ,33,2019
65483,1795,08-FEB-20,8490,0.69,1,WEST   ,5,2020
21408,2572,06-FEB-19,1411513,2.28,1,WEST   ,5,2019
20176,4057,27-JAN-19,5500999,0.89,1,EAST   ,4,2019
78976,4606,14-JUN-20,1386068,11.0,1,WEST   ,24,2020
37078,1290,14-JUN-19,8487,1.18,2,CENTRAL,23,2019
49352,3467,25-SEP-19,709978,3.79,1,SOUTH  ,38,2019
63322,1034,20-JAN-20,1067203,2.99,1,EAST   ,3,2020
47736,982,09-SEP-19,5290798,2.34,1,EAST   ,36,2019
52855,4126,25-OCT-19,5107301,4.79,1,CENTRAL,42,2019
79248,1545,18-JUN-20,6345263,4.99,1,WEST   ,24,2020
29238,2420,13-APR-19,85038,1.99,1,WEST   ,14,2019
40149,2638,10-JUL-19,93706,1.79,1,WEST   ,27,2019
77551,4851,31-MAY-20,100944,3.29,1,CENTRAL,22,2020
57555,4293,02-DEC-19,1141754,6.99,1,SOUTH  ,48,2019
1563,3582,30-AUG-18,4449219,1.79,1,SOUTH  ,34,2018
67740,3895,28-FEB-20,8478,0.79,1,SOUTH  ,8,2020
80510,1290,29-JUN-20,679856,1.0,1,CENTRAL,26,2020
17059,3496,01-JAN-19,5342027,1.5,1,SOUTH  ,52,2019
34677,3940,26-MAY-19,8514,1.29,1,EAST   ,21,2019
24698,3467,06-MAR-19,33862,4.75,1,SOUTH  ,9,2019
58143,3398,06-DEC-19,7001692,1.19,1,SOUTH  ,48,2019
80318,992,27-JUN-20,63716,3.89,1,EAST   ,25,2020
81848,1631,11-JUL-20,4088540,3.5,1,WEST   ,27,2020
67165,2143,22-FEB-20,5643654,6.69,1,EAST   ,7,2020
69116,3476,10-MAR-20,6741956,3.19,1,SOUTH  ,10,2020
82394,1873,17-JUL-20,5150409,3.98,2,CENTRAL,28,2020
45733,1195,25-AUG-19,1400750,3.44,1,EAST   ,34,2019
31665,3163,01-MAY-19,6439719,2.77,1,SOUTH  ,17,2019
14121,1895,09-DEC-18,319395,3.99,1,EAST   ,49,2018
76864,3274,24-MAY-20,8492,1.71,1,SOUTH  ,21,2020
79818,459,22-JUN-20,8518,0.66,1,CENTRAL,25,2020
84555,453,07-AUG-20,198422,4.99,1,EAST   ,31,2020
44240,3014,11-AUG-19,5444840,1.69,1,SOUTH  ,32,2019
41108,2512,18-JUL-19,2511480,1.49,1,WEST   ,28,2019
10264,4904,07-NOV-18,629177,11.99,1,CENTRAL,44,2018
28390,4366,06-APR-19,3815246,2.49,1,CENTRAL,13,2019
29812,117,17-APR-19,416782,2.79,1,EAST   ,15,2019
3512,2375,14-SEP-18,99674,1.25,1,WEST   ,36,2018
15108,136,17-DEC-18,143417,6.99,1,EAST   ,50,2018
54394,160,05-NOV-19,513340,2.0,1,EAST   ,44,2019
19621,3163,22-JAN-19,72602,1.19,1,SOUTH  ,3,2019
64949,401,02-FEB-20,89126,4.78,2,CENTRAL,5,2020
66263,4372,14-FEB-20,144192,2.99,1,CENTRAL,6,2020
2577,3274,07-SEP-18,6411478,3.69,1,SOUTH  ,35,2018
83832,4778,01-AUG-20,7363767,3.49,1,WEST   ,30,2020
44683,1797,16-AUG-19,6583352,2.99,1,CENTRAL,32,2019
60621,3319,26-DEC-19,4948910,2.99,1,EAST   ,51,2019
22373,3022,14-FEB-19,3781030,1.58,1,SOUTH  ,6,2019
37272,1647,17-JUN-19,5478434,11.99,1,WEST   ,24,2019
944,3474,23-AUG-18,4161035,3.98,2,SOUTH  ,33,2018
47330,2260,08-SEP-19,3297295,1.54,2,WEST   ,36,2019
47045,4078,05-SEP-19,2404964,6.99,1,EAST   ,35,2019
66500,1836,16-FEB-20,921666,0.79,1,SOUTH  ,7,2020
32479,1748,09-MAY-19,75307,2.99,1,WEST   ,18,2019
13742,2435,05-DEC-18,101609,1.16,1,WEST   ,48,2018
18926,3486,17-JAN-19,338376,2.0,1,SOUTH  ,2,2019
33892,2453,20-MAY-19,1360338,13.19,2,WEST   ,20,2019
67258,1137,23-FEB-20,96602,1.99,1,EAST   ,8,2020
10686,4249,11-NOV-18,84147,7.0,1,EAST   ,45,2018
38085,3784,23-JUN-19,96685,5.0,2,CENTRAL,25,2019
76399,3003,20-MAY-20,93086,2.79,1,CENTRAL,20,2020
20300,2762,28-JAN-19,8561,1.09,1,WEST   ,4,2019
52149,4716,18-OCT-19,6573950,3.99,1,WEST   ,41,2019
66458,3496,16-FEB-20,86321,0.8,2,SOUTH  ,7,2020
29846,2507,18-APR-19,6440630,1.69,1,WEST   ,15,2019
78790,1241,12-JUN-20,8487,0.59,1,EAST   ,23,2020
65933,2638,11-FEB-20,6823500,1.14,2,WEST   ,6,2020
43203,3411,05-AUG-19,1091368,5.49,1,SOUTH  ,31,2019
84024,3314,02-AUG-20,6761839,9.99,1,SOUTH  ,31,2020
70396,1034,20-MAR-20,1091190,1.69,1,EAST   ,11,2020
70941,3820,25-MAR-20,101278,3.0,2,CENTRAL,12,2020
47477,3049,09-SEP-19,88731,2.19,1,SOUTH  ,36,2019
17131,4857,02-JAN-19,6532,0.69,1,CENTRAL,52,2019
72353,1861,10-APR-20,97605,0.62,1,CENTRAL,14,2020
57414,2178,01-DEC-19,5596650,4.49,1,SOUTH  ,48,2019
61765,1618,05-JAN-20,84814,2.29,1,WEST   ,1,2020
76401,1082,20-MAY-20,2198864,2.5,1,EAST   ,20,2020
17122,3820,02-JAN-19,6779687,2.99,1,CENTRAL,52,2019
57378,1532,30-NOV-19,191519,0.99,1,WEST   ,47,2019
58247,632,08-DEC-19,87325,2.5,1,CENTRAL,49,2019
55300,682,13-NOV-19,379963,1.69,1,CENTRAL,45,2019
56332,1015,22-NOV-19,6918769,2.75,1,EAST   ,46,2019
7287,3969,14-OCT-18,5107297,5.49,1,SOUTH  ,41,2018
23690,3049,25-FEB-19,4113219,2.79,1,SOUTH  ,8,2019
1129,4057,26-AUG-18,1084597,3.49,1,EAST   ,34,2018
5801,2143,03-OCT-18,72188,1.79,1,EAST   ,39,2018
43313,1433,06-AUG-19,96918,5.34,6,WEST   ,31,2019
13075,3672,01-DEC-18,929411,1.25,1,EAST   ,47,2018
65041,845,04-FEB-20,5118802,2.99,1,EAST   ,5,2020
15932,1526,23-DEC-18,1088290,3.49,1,CENTRAL,51,2018
13500,2345,03-DEC-18,414170,19.49,1,WEST   ,48,2018
66872,1404,20-FEB-20,96654,1.0,1,SOUTH  ,7,2020
10668,3904,10-NOV-18,574514,12.78,2,EAST   ,44,2018
74050,4606,27-APR-20,73042,3.99,1,WEST   ,17,2020
68725,183,07-MAR-20,9027,1.39,1,EAST   ,9,2020
68287,4836,02-MAR-20,338388,2.0,1,SOUTH  ,9,2020
68600,1121,06-MAR-20,828021,1.0,1,EAST   ,9,2020
80477,160,29-JUN-20,102164,4.99,1,EAST   ,26,2020
55644,2512,16-NOV-19,1398391,3.5,1,WEST   ,45,2019
65706,1121,09-FEB-20,6727843,9.99,1,EAST   ,6,2020
622,3672,22-AUG-18,6779621,1.89,1,EAST   ,33,2018
2773,1446,08-SEP-18,6478167,4.99,1,SOUTH  ,35,2018
10379,1241,09-NOV-18,99323,2.99,1,EAST   ,44,2018
18092,1277,10-JAN-19,789468,3.59,1,CENTRAL,1,2019
62571,60,12-JAN-20,98968,3.0,2,EAST   ,2,2020
30605,2322,23-APR-19,318212,1.99,1,WEST   ,16,2019
1695,3840,31-AUG-18,709766,2.19,1,EAST   ,34,2018
66185,1770,14-FEB-20,74266,6.99,1,CENTRAL,6,2020
61942,2435,06-JAN-20,777848,0.88,1,WEST   ,1,2020
79120,3655,15-JUN-20,3974212,2.99,1,SOUTH  ,24,2020
23312,1729,22-FEB-19,708646,3.49,1,CENTRAL,7,2019
69282,2200,11-MAR-20,87334,2.49,1,WEST   ,10,2020
33416,1120,16-MAY-19,3980783,2.19,1,EAST   ,19,2019
4787,1729,24-SEP-18,4418343,1.99,1,CENTRAL,38,2018
58374,4766,09-DEC-19,5711632,2.29,1,WEST   ,49,2019
65376,3319,07-FEB-20,6011505,1.33,1,EAST   ,5,2020
20592,4126,31-JAN-19,6478085,4.99,1,CENTRAL,4,2019
33818,1137,19-MAY-19,288781,1.78,2,EAST   ,20,2019
5322,2629,29-SEP-18,1337161,12.94,2,WEST   ,38,2018
8356,4745,22-OCT-18,72283,1.0,1,WEST   ,42,2018
27560,3164,30-MAR-19,930730,3.99,1,SOUTH  ,12,2019
19393,1433,20-JAN-19,5465881,1.69,1,WEST   ,3,2019
33924,2291,20-MAY-19,767657,3.0,1,SOUTH  ,20,2019
71731,3582,03-APR-20,1412330,5.0,1,SOUTH  ,13,2020
69409,2322,13-MAR-20,1008998,2.19,1,WEST   ,10,2020
69735,2762,15-MAR-20,4667030,2.58,1,WEST   ,11,2020
29308,3820,14-APR-19,6836325,1.0,1,CENTRAL,15,2019
83959,2575,02-AUG-20,79027,2.99,1,WEST   ,31,2020
18431,184,12-JAN-19,102488,1.99,1,EAST   ,1,2019
20672,514,31-JAN-19,6719392,2.98,1,CENTRAL,4,2019
66399,2762,15-FEB-20,679450,2.29,1,WEST   ,6,2020
1998,2320,02-SEP-18,452993,1.0,1,WEST   ,35,2018
22259,1082,13-FEB-19,84759,0.99,1,EAST   ,6,2019
30555,1652,24-APR-19,5475681,1.99,1,CENTRAL,16,2019
81201,4904,05-JUL-20,6604207,0.99,1,CENTRAL,27,2020
48619,4836,19-SEP-19,318209,3.99,1,SOUTH  ,37,2019
74766,3893,04-MAY-20,84707,1.19,1,SOUTH  ,18,2020
41162,1082,18-JUL-19,97521,1.0,1,EAST   ,28,2019
10628,2306,10-NOV-18,1406980,1.72,1,WEST   ,44,2018
79772,594,22-JUN-20,74266,6.99,1,CENTRAL,25,2020
68538,4037,05-MAR-20,783745,3.69,1,EAST   ,9,2020
84131,4904,03-AUG-20,5498841,2.69,1,CENTRAL,31,2020
20152,2504,27-JAN-19,4960356,5.99,1,WEST   ,4,2019
66168,1102,13-FEB-20,96951,4.79,1,EAST   ,6,2020
83039,4011,24-JUL-20,5519943,4.49,1,SOUTH  ,29,2020
37662,1729,20-JUN-19,87906,1.79,1,CENTRAL,24,2019
43554,1446,07-AUG-19,7042374,4.99,1,SOUTH  ,31,2019
23494,183,24-FEB-19,3684706,1.5,1,EAST   ,8,2019
10118,3214,07-NOV-18,94343,1.45,2,SOUTH  ,44,2018
29489,136,15-APR-19,2617267,4.99,1,EAST   ,15,2019
37169,3022,16-JUN-19,321307,1.99,1,SOUTH  ,24,2019
22277,2211,13-FEB-19,761845,1.67,1,WEST   ,6,2019
1687,4159,31-AUG-18,6779768,2.99,1,SOUTH  ,34,2018
74297,4405,30-APR-20,1411454,21.48,2,EAST   ,17,2020
31149,514,28-APR-19,101575,4.0,4,CENTRAL,17,2019
76093,1446,17-MAY-20,5229523,2.29,1,SOUTH  ,20,2020
68131,4606,02-MAR-20,1409495,-7.08,0,WEST   ,9,2020
10269,4017,07-NOV-18,5782779,3.49,1,WEST   ,44,2018
53312,4146,29-OCT-19,92433,1.77,1,WEST   ,43,2019
81509,2531,09-JUL-20,5585793,6.74,1,WEST   ,27,2020
3743,2519,16-SEP-18,1360338,9.51,1,WEST   ,37,2018
31503,4458,01-MAY-19,97739,4.99,1,SOUTH  ,17,2019
22800,779,18-FEB-19,6097907,4.79,1,CENTRAL,7,2019
6797,4085,11-OCT-18,72145,1.0,1,CENTRAL,40,2018
42050,2320,26-JUL-19,453043,1.0,1,WEST   ,29,2019
40976,2507,17-JUL-19,93161,2.99,1,WEST   ,28,2019
8157,1895,21-OCT-18,4283035,2.5,1,EAST   ,42,2018
56969,575,26-NOV-19,5052319,7.58,2,CENTRAL,47,2019
82811,2507,21-JUL-20,4067282,3.49,1,WEST   ,29,2020
26187,1137,17-MAR-19,4113219,5.98,2,EAST   ,11,2019
49502,2629,26-SEP-19,5175920,19.99,1,WEST   ,38,2019
75934,3809,15-MAY-20,5561561,1.78,2,CENTRAL,19,2020
68305,4372,02-MAR-20,959461,3.89,1,CENTRAL,9,2020
76439,1448,20-MAY-20,441882,3.99,1,SOUTH  ,20,2020
70943,4214,25-MAR-20,6032829,7.99,1,CENTRAL,12,2020
20789,1082,01-FEB-19,88715,1.29,1,EAST   ,4,2019
76838,3246,24-MAY-20,3781030,1.41,1,SOUTH  ,21,2020
69712,3442,15-MAR-20,83040,4.99,1,SOUTH  ,11,2020
56472,1270,23-NOV-19,7114236,2.49,1,CENTRAL,46,2019
16110,308,24-DEC-18,377760,11.86,2,EAST   ,51,2018
55770,4604,16-NOV-19,4280291,5.49,1,WEST   ,45,2019
66351,159,15-FEB-20,97315,2.58,2,EAST   ,6,2020
69601,1265,14-MAR-20,5707417,1.67,1,EAST   ,10,2020
30102,2639,20-APR-19,163249,2.0,1,WEST   ,15,2019
58352,3442,08-DEC-19,4388219,1.25,1,SOUTH  ,49,2019
82455,3784,18-JUL-20,6439955,2.99,1,CENTRAL,28,2020
60219,2211,23-DEC-19,5856774,1.39,1,WEST   ,51,2019
17934,984,09-JAN-19,559369,1.49,1,EAST   ,1,2019
60964,1699,30-DEC-19,4404169,0.79,1,EAST   ,52,2019
59631,2652,19-DEC-19,98187,1.79,1,WEST   ,50,2019
55432,632,15-NOV-19,4199337,2.99,1,CENTRAL,45,2019
48232,4146,16-SEP-19,87150,2.5,1,WEST   ,37,2019
15571,242,21-DEC-18,4348107,3.99,1,EAST   ,50,2018
69726,2629,15-MAR-20,662517,5.0,4,WEST   ,11,2020
35988,3004,06-JUN-19,961123,2.49,1,SOUTH  ,22,2019
27667,2391,31-MAR-19,6381317,6.99,1,WEST   ,13,2019
79815,3243,22-JUN-20,2487283,2.99,1,SOUTH  ,25,2020
81907,651,11-JUL-20,4009164,3.89,1,CENTRAL,27,2020
12385,577,24-NOV-18,8486,1.98,2,CENTRAL,46,2018
30039,1120,19-APR-19,6976675,4.58,1,EAST   ,15,2019
32925,1618,12-MAY-19,6890261,9.74,1,WEST   ,19,2019
19040,4037,17-JAN-19,4713087,1.79,1,EAST   ,2,2019
81989,3467,13-JUL-20,328189,2.49,1,SOUTH  ,28,2020
16642,4904,29-DEC-18,5902544,3.49,1,CENTRAL,51,2018
15717,1205,21-DEC-18,6779672,3.45,5,EAST   ,50,2018
62559,1437,12-JAN-20,5608610,0.88,1,WEST   ,2,2020
65448,3672,07-FEB-20,750088,3.79,1,EAST   ,5,2020
77086,801,26-MAY-20,3302316,4.0,2,CENTRAL,21,2020
79462,2436,19-JUN-20,2267712,1.58,1,WEST   ,24,2020
29984,1241,19-APR-19,6421864,2.99,1,EAST   ,15,2019
18774,2022,15-JAN-19,894254,1.4,2,SOUTH  ,2,2019
56500,1241,23-NOV-19,5907685,2.99,1,EAST   ,46,2019
71289,1873,29-MAR-20,7163390,6.99,1,CENTRAL,13,2020
58856,984,13-DEC-19,332303,3.19,1,EAST   ,49,2019
76751,1916,23-MAY-20,84846,2.29,1,WEST   ,20,2020
6082,3411,05-OCT-18,6280490,5.99,1,SOUTH  ,39,2018
24223,1015,02-MAR-19,93757,0.89,1,EAST   ,8,2019
61738,1404,05-JAN-20,7069406,7.98,2,SOUTH  ,1,2020
64064,53,26-JAN-20,974749,1.19,1,EAST   ,4,2020
9183,2756,30-OCT-18,6476474,5.98,2,CENTRAL,43,2018
63127,3655,18-JAN-20,190985,3.49,1,SOUTH  ,2,2020
10261,789,07-NOV-18,468178,2.99,1,CENTRAL,44,2018
63946,2822,25-JAN-20,6074502,2.79,1,WEST   ,3,2020
66024,1251,12-FEB-20,6929035,3.99,1,EAST   ,6,2020
14849,982,14-DEC-18,353573,2.0,2,EAST   ,49,2018
18697,210,15-JAN-19,951616,5.79,1,EAST   ,2,2019
10724,2629,11-NOV-18,1217682,3.99,1,WEST   ,45,2018
70779,2707,23-MAR-20,536235,2.19,1,EAST   ,12,2020
79671,2375,21-JUN-20,6443861,5.99,1,WEST   ,25,2020
7625,3267,17-OCT-18,204201,2.49,1,SOUTH  ,41,2018
62879,4218,15-JAN-20,4336096,5.49,1,EAST   ,2,2020
69681,4249,15-MAR-20,325632,2.29,1,EAST   ,11,2020
18710,136,15-JAN-19,6180217,2.99,1,EAST   ,2,2019
83913,1526,01-AUG-20,1388064,7.79,1,CENTRAL,30,2020
81967,2022,13-JUL-20,2787118,2.49,1,SOUTH  ,28,2020
41127,1631,18-JUL-19,6769283,2.67,1,WEST   ,28,2019
39402,2512,04-JUL-19,1090888,4.99,1,WEST   ,26,2019
26004,1441,16-MAR-19,5344729,6.99,1,WEST   ,10,2019
77343,1647,29-MAY-20,4389368,13.88,1,WEST   ,21,2020
84087,1885,03-AUG-20,4011797,26.54,2,SOUTH  ,31,2020
45317,2507,21-AUG-19,3946893,2.27,1,WEST   ,33,2019
70677,4078,23-MAR-20,2273973,3.99,1,EAST   ,12,2020
14842,1187,15-DEC-18,84775,1.19,1,EAST   ,49,2018
25084,514,09-MAR-19,2475279,3.98,2,CENTRAL,9,2019
56830,2607,25-NOV-19,698502,2.0,1,WEST   ,47,2019
28978,4745,12-APR-19,124625,0.77,1,WEST   ,14,2019
45347,3819,22-AUG-19,125055,1.0,1,SOUTH  ,33,2019
83435,160,27-JUL-20,88731,1.29,1,EAST   ,30,2020
35633,2512,02-JUN-19,6985600,0.99,1,WEST   ,22,2019
13796,4904,06-DEC-18,638788,4.99,1,CENTRAL,48,2018
3962,3314,17-SEP-18,5529750,2.0,1,SOUTH  ,37,2018
12083,1015,21-NOV-18,1334228,3.6,1,EAST   ,46,2018
56310,2584,21-NOV-19,99589,1.0,1,CENTRAL,46,2019
77241,554,29-MAY-20,5295704,1.5,1,CENTRAL,21,2020
66348,3784,15-FEB-20,99984,1.99,1,CENTRAL,6,2020
10609,1446,10-NOV-18,5401954,7.19,1,SOUTH  ,44,2018
35144,4171,30-MAY-19,971998,1.99,1,EAST   ,21,2019
43754,764,09-AUG-19,82528,1.0,1,CENTRAL,31,2019
67004,3582,21-FEB-20,5649019,3.38,2,SOUTH  ,7,2020
8155,1446,21-OCT-18,2966093,0.88,1,SOUTH  ,42,2018
60817,2004,29-DEC-19,4535196,3.98,2,EAST   ,52,2019
77047,1437,26-MAY-20,5071641,2.79,1,WEST   ,21,2020
59431,2011,17-DEC-19,668151,6.49,1,EAST   ,50,2019
61024,2178,30-DEC-19,101351,4.99,1,SOUTH  ,52,2019
13535,1709,04-DEC-18,5040581,3.79,1,CENTRAL,48,2018
80110,3893,25-JUN-20,8436,1.23,1,SOUTH  ,25,2020
36816,1012,12-JUN-19,5369096,0.75,1,EAST   ,23,2019
11545,3111,18-NOV-18,5191520,6.49,1,SOUTH  ,46,2018
69021,4904,10-MAR-20,315737,0.0,1,CENTRAL,10,2020
39052,1631,30-JUN-19,6944924,5.99,1,WEST   ,26,2019
83180,4183,25-JUL-20,91199,0.69,1,WEST   ,29,2020
351,4836,19-AUG-18,5107297,5.49,1,SOUTH  ,33,2018
34411,2780,24-MAY-19,99552,2.54,2,WEST   ,20,2019
80544,2531,30-JUN-20,2563630,2.5,2,WEST   ,26,2020
52871,815,25-OCT-19,89297,2.0,1,CENTRAL,42,2019
80971,789,03-JUL-20,147034,1.99,1,CENTRAL,26,2020
51673,4766,14-OCT-19,3761701,1.76,2,WEST   ,41,2019
37778,2232,21-JUN-19,906087,3.99,1,CENTRAL,24,2019
81896,2011,11-JUL-20,5301729,6.58,2,EAST   ,27,2020
43274,984,05-AUG-19,90117,0.79,1,EAST   ,31,2019
68635,4458,06-MAR-20,4610574,8.99,1,SOUTH  ,9,2020
73443,2762,20-APR-20,539072,6.49,1,WEST   ,16,2020
76013,3496,16-MAY-20,6248112,3.19,1,SOUTH  ,19,2020
60658,1895,27-DEC-19,5679343,1.49,1,EAST   ,51,2019
41490,4713,21-JUL-19,3013056,17.99,1,SOUTH  ,29,2019
56497,438,23-NOV-19,6441562,3.49,1,CENTRAL,46,2019
11575,1020,17-NOV-18,761331,11.0,4,EAST   ,45,2018
67648,1990,26-FEB-20,5107299,11.94,1,CENTRAL,8,2020
63829,4264,25-JAN-20,4199780,2.29,1,EAST   ,3,2020
58870,2629,13-DEC-19,497495,2.99,1,WEST   ,49,2019
80439,4506,29-JUN-20,761330,5.49,1,SOUTH  ,26,2020
16425,2435,27-DEC-18,84813,0.98,1,WEST   ,51,2018
6269,992,06-OCT-18,98469,2.5,1,EAST   ,39,2018
71142,2654,27-MAR-20,3670034,1.79,1,WEST   ,12,2020
27341,808,29-MAR-19,101511,3.99,1,CENTRAL,12,2019
16216,4264,24-DEC-18,786559,1.79,1,EAST   ,51,2018
23792,1618,26-FEB-19,1056879,0.99,1,WEST   ,8,2019
8761,991,27-OCT-18,5901977,4.29,1,EAST   ,42,2018
61229,1137,31-DEC-19,277417,1.99,1,EAST   ,52,2019
52565,764,22-OCT-19,101604,1.49,1,CENTRAL,42,2019
71514,2433,31-MAR-20,5205092,5.49,1,WEST   ,13,2020
83695,2406,30-JUL-20,94790,1.79,1,WEST   ,30,2020
71230,3889,28-MAR-20,95806,2.79,1,SOUTH  ,12,2020
49862,3105,29-SEP-19,628571,1.0,1,SOUTH  ,39,2019
37107,3819,15-JUN-19,9178,2.67,1,SOUTH  ,23,2019
21516,651,07-FEB-19,135394,0.88,1,CENTRAL,5,2019
9826,4085,04-NOV-18,1338583,7.3,1,CENTRAL,44,2018
25138,4085,10-MAR-19,453979,1.0,1,CENTRAL,10,2019
9771,3030,04-NOV-18,5893920,3.0,2,SOUTH  ,44,2018
80174,1241,26-JUN-20,5445994,7.99,1,EAST   ,25,2020
2321,4719,04-SEP-18,5124660,5.98,2,CENTRAL,35,2018
8230,616,22-OCT-18,353394,1.19,1,CENTRAL,42,2018
23681,1187,25-FEB-19,2925900,1.99,1,EAST   ,8,2019
2650,4037,07-SEP-18,5797877,2.99,1,EAST   ,35,2018
57728,4458,03-DEC-19,103141,17.98,2,SOUTH  ,48,2019
45076,1437,19-AUG-19,8503,1.6,4,WEST   ,33,2019
66593,2022,17-FEB-20,88715,0.99,1,SOUTH  ,7,2020
46667,1492,01-SEP-19,85355,1.6,2,EAST   ,35,2019
66159,2638,13-FEB-20,7081388,24.99,1,WEST   ,6,2020
22084,3214,12-FEB-19,144188,4.58,2,SOUTH  ,6,2019
